time_slot,user_id,x,y,z
32,3,-11.7443194548835,164.5507147651739,0.0
32,4,22.379982687622878,202.42646244569536,0.0
32,5,40.51403986886018,244.25621508335757,0.0
33,0,2.2414902360696978,211.64577380767952,0.0
33,1,58.289707775603766,185.7764291602032,0.0
33,2,10.341987366123805,144.87403737293496,0.0
33,3,-9.84223686656651,163.89752391273743,0.0
33,4,23.17513997775626,203.8353822014069,0.0
33,5,40.2989973500674,244.45211820126528,0.0
34,0,1.4830771666078228,211.3826030684567,0.0
34,1,58.59308610703574,187.0829469129567,0.0
34,2,10.90461470928389,143.10578037571926,0.0
34,3,-10.898648603549058,163.68606345563157,0.0
34,4,23.36081301676687,204.81998411810693,0.0
34,5,40.5673446024926,244.20735857187822,0.0
35,0,2.176385419218109,211.487410467173,0.0
35,1,58.61813082315542,187.19708084851598,0.0
35,2,11.265049066635786,142.57882584841067,0.0
35,3,-10.26918652864867,163.24060952760126,0.0
35,4,24.212739912196078,204.97017960746538,0.0
35,5,40.459998861504644,244.30562596473547,0.0
36,0,0.9270387172677348,210.34109691069585,0.0
36,1,58.16597392680274,185.27860478261303,0.0
36,2,11.087583181934956,143.0549115522609,0.0
36,3,-9.97850225838551,163.24370556083116,0.0
36,4,25.851794995757263,206.24710224326074,0.0
36,5,40.04397456808668,244.68198855009058,0.0
37,0,0.8117355136471146,209.11508333860283,0.0
37,1,57.64779099639873,183.36473044295556,0.0
37,2,10.502608705657163,142.9172181191693,0.0
37,3,-8.825730714553245,164.82205557510602,0.0
37,4,25.540626745504927,207.11790361925068,0.0
37,5,39.43857913327524,245.2172364917228,0.0
38,0,0.9454713323239181,206.94662500230922,0.0
38,1,57.374678867796256,182.44590575343594,0.0
38,2,10.07929126396569,141.88169646601335,0.0
38,3,-8.66428262529323,165.84556364754246,0.0
38,4,25.54271414196737,207.76744787034968,0.0
38,5,39.02020371356331,245.5787637189955,0.0
39,0,0.9847969630909255,204.72567912051522,0.0
39,1,57.28703400259397,182.16195820204354,0.0
39,2,11.23150513654944,141.81885873292543,0.0
39,3,-8.419892921310502,166.57462526352563,0.0
39,4,27.631681648270018,209.93084966905695,0.0
39,5,38.95811711113986,245.6318431706929,0.0
40,0,2.286917612905909,203.06223962881145,0.0
40,1,57.291375166888216,182.17590587191415,0.0
40,2,12.232158027199143,141.26011312576753,0.0
40,3,-9.478999711783324,164.96632920795497,0.0
40,4,27.743169195167884,210.37582754601186,0.0
40,5,38.31256801707216,246.17517874288328,0.0
41,0,4.1214255399757995,201.51509275891394,0.0
41,1,57.251803816710755,182.04920726728582,0.0
41,2,12.639311351509988,141.34637429314714,0.0
41,3,-9.035162725638433,164.0120752492158,0.0
41,4,29.06280024931703,209.50721502474158,0.0
41,5,37.37002372402608,246.94125399758434,0.0
42,0,5.359684672122074,202.20979680368123,0.0
42,1,57.3828689835598,182.47269709237585,0.0
42,2,13.002546248502284,141.425826586664,0.0
42,3,-9.272035348356443,164.0247513755332,0.0
42,4,29.110205945673943,209.76978896160375,0.0
42,5,37.43814882663109,246.88693861231528,0.0
43,0,5.8926370271597435,202.90374474760546,0.0
43,1,57.62009039161042,183.2690351963001,0.0
43,2,11.785664193604678,141.16890176517538,0.0
43,3,-10.891393729860003,162.65957594144425,0.0
43,4,30.67916860533941,210.6952691245232,0.0
43,5,37.77234720336554,246.61812723338855,0.0
44,0,3.688782409317045,202.6832020641812,0.0
44,1,57.93226636943068,184.38422229598117,0.0
44,2,11.173649592670015,141.04960089380035,0.0
44,3,-12.669779044315552,161.8410044047205,0.0
44,4,31.697926279213107,210.98654863881998,0.0
44,5,38.21763040505882,246.25378607446447,0.0
45,0,3.7197714755576303,201.9640813728851,0.0
45,1,58.36246838964597,186.07799283624752,0.0
45,2,10.222521913517465,140.8772459561663,0.0
45,3,-11.856866603433009,161.33820612947005,0.0
45,4,33.69205290703124,210.69746976504527,0.0
45,5,38.99256898865213,245.60240743277927,0.0
46,0,4.26883772795299,203.11052085147944,0.0
46,1,58.37299843045271,186.12221003767655,0.0
46,2,9.805615842021519,140.8066735352819,0.0
46,3,-12.666743520746198,161.72133855231598,0.0
46,4,34.29591148910761,211.63382589582343,0.0
46,5,38.80079307597394,245.76569082484664,0.0
47,0,3.242790636878633,202.81184482871402,0.0
47,1,58.37063993826504,186.1122934507739,0.0
47,2,9.680169819976761,140.78602941656072,0.0
47,3,-12.504285886050518,160.95025297079528,0.0
47,4,35.48529331881261,212.61571174208726,0.0
47,5,38.80945971709322,245.75834171456958,0.0
48,0,3.4040433856595227,204.55754991051762,0.0
48,1,58.33171647861248,185.94970275550125,0.0
48,2,9.114900611986089,140.69638639312427,0.0
48,3,-13.279880065556032,159.82722254511617,0.0
48,4,36.19626641088081,213.31485262675196,0.0
48,5,39.18081857575035,245.44076865254522,0.0
49,0,4.593577265982339,205.9335148513648,0.0
49,1,58.22157406986598,185.50005817849228,0.0
49,2,9.67476447995356,140.7851460167516,0.0
49,3,-14.61734829379792,159.31570544108234,0.0
49,4,37.02081543643211,212.76992508833038,0.0
49,5,39.95754493450569,244.75929627247237,0.0
